"placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","rating","text","lang"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","3","Сам отель мне не очень понравился, но номер был хороший! 
Кормили очень невкусно, лучше бы брала отель без завтраков в принципе) 
Уборка номеров каждый день, полотенца меняют, есть бассейн на втором этаже, но совсем маленький и не очень презентабельный. В общем, если нужно просто переночевать и не сидеть целый день в отделе - это отличный вариант, если вы приверженец другого отдыха - стоит посмотреть другие опции. Спасибо Chanra (надеюсь я правильно написала твоё имя, приятель)!","ru"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","3","Firstly, the positives.  The location is fantastic, it is central and really close to a lot of great restaurants and shopping and other attractions.  The staff here are absolutely lovely and really do go out of their way to be helpful.  Pool area on the ground floor is gorgeous and we spent many an afternoon there enjoying a cocktail.  The food in the lobby restaurant is basic, but fresh and tasty and the staff in there are excellent.  Staff at the front desk are also able to exchange money at a good rate.
The negatives - the hotel is getting quite tired.  It is very obviously in need of repairs and it does reflect on the rooms.  We went as a family with 2 x separate deluxe rooms.  Our room was small (half the size of the other deluxe room on the same booking) That wasn't too much of a problem though, you don't spend much time in the room so weren't too worried by that.  The parts that did bother us though - the air conditioning in our room just would not work.  It did not matter what temp you set it on or what you did with it, it just would not cool the room down.  We didn't manage to sleep much as the room was so incredibly hot all the time.  We would actually lay down on the tiled floor to try and cool down.  We did mention it at the front desk a few times but nothing was done and we kind of gave up trying.  The door to our room also would not close properly...my hubby worked out how to get it to close eventually, but it would still kinda pop open sometimes.  Doesn't do much for your sense of security when the front door won't secure properly!
Again, the staff here (particularly at the front desk and the housekeeping staff) really do an excellent job and Champlung Mas provides great value for money at the price point it is at and we have already booked to stay again in September this year.  Just hoping this years room has working AC and a door that locks properly and I can up my review to 5 stars :-).","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","Absolutely terrible. Rooms smelt mouldy and multiple leaks in them. Bedroom cupboard was broken requested to fix it, it was never once repaired during our stay. Pool towels smelt mouldy too. However the staff are wonderful people so kind and accommodating.  For them it would be a 5 star review","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","So let’s start from the start kettle not included in room rate
Water leaking from light fitting in bathroom 
Air conditioning not working requested 4 days to be fixed staff at reception could not careless 
When it rains outside water from ceiling run down wall onto tiles deep water very slippery had fallen over due this
Major breech of personal security after this it took me 8 hours to speak to manger got the normal rubbish so sorry 
Yes did change rooms but it was all to late 
As I could no longer guarantee my safety in this hotel I booked a return flight to my own country 
I lost 7 days accommodation due to the hotel incompetency any professional hotel would offer a refund due to all issues caused the unprofessional behaviour of the hotel staff 
Under no circumstances stay here if you valve safety","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","What a dump. Front desk are useless, the hotel is a death trap. Doors don't lock properly. Booked a deluxe superior pool room and was put on the 4th floor at the very end. Someone accessed my room via the balcony and stole my money. Changed rooms...The bath tap ran so hot it burnt my foot leaving me unable to go for a swim or even walk the  streets. 
Left after 5 days into a 15 day trip. No refund offered, just a lunch at their restaurant. 
NEVER AGAIN.","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","3","Stayed over Xmas in 3 x ground floor deluxe pool side rooms. This hotel is not terrible, but it’s very average. I’d rate it 2 star (as we normally stay 3 star in Bali). It’s in need of some major renovations. Rooms and bathrooms are very old and run down. Did not eat at the hotel. We paid a premium price because it was over Xmas, but wouldn’t stay again.","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","2","This place is off the Richter scale, where do I begin actually I know, I show up to the hotel and boy oh boy the render on the building looks like it was put on by a blind ten year old. Lobby was quite nice but that’s the only positive I have for this place. I get to my room and the stench of p*ss fills my nostril's at this point I would rather sleep on Kuta beach amongst the rabid dogs. I have a look in the bathroom and fark me dead the grout has been chewed by a squirrel and spat between the gaps in the tiles. Next morning buffet breakfast surely this can’t be too bad but no it is just a crap as the rest of the hotel. Room service took my Mrs chocolate which is just a joke. Honestly this hotel is the closest place to hell would only recommend this place to a satanist or to somebody who could buy it and turn it into a prison","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","2","We had two rooms for the family. It appears the hotel is recovering from covid times Bathrooms grout mouldy, bit gross.
Breakfast very average, have to order bacon and eggs and rationed.
Pizza from kitchen a like a frozen one reheated.
Positives are that it is close to pad on bene which does a great breakfast. Staff are great but money needs to be spent on bathrooms.
The rooms are fine","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","staff are amazing and location is excellent downstairs pool is nice. we booked three supposedly deluxe rooms but were awful air conditioning not working in one all showers flood and broken nozzles beds and pillows uncomfortable. very dark rooms and beds and pillow’s uncomfortable we are moving for last four nights to at least stay somewhere nice definitely disappointing ","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","Never again, gave this hotel 3 goes now, and never again, for starters no hot water, let the front desk know daily and they did nothing , the aircon was blowing air not cold air, the hotel just moved our room and same issue in new room, informed reception, nothing done, facilities are old and tired , bed was terrible, sleeping on springs , dirty room service plates in hallways for days on end, just over all a bad experience. ","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","2","Old hotel. Breakfast room was under construction. Too many very very noisy australian people. Needs a serious upgrade. Poolsides are damaged. You can not walk barefoot around the pool downstairs and on the roof. There are 80 rooms and only a few sunbeds around both pools. We also had a very bad rotten egg smell in the room every day. We left earlier. ","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","2","The check in was smooth,taken to our room and the aircon was not working it was sooo hot.The were very obliging to give us another room, which we took and again the aircon is not working so we settled for a fan.I am told by staff that most of the aircons are not working.Praise goes out t the stafffor doing their very best to accomodate  every complaint,and believe me there was a lot.This hotel use to be quite nice but has  run down sooo much the owners do not realize  or don't want to how bad  things have got .On the up side The Manager Mr Bagus thank you for trying your best to Fix everything,and to all the staff from reception to Breakfast to room cleaning they are just beautiful.A big shout out to Mr Bagus and Dewi and Sitra.There is not a lot of lounges by both pools and you had to put your own matress on the lounges.Pool towles they ran out of most days , so if you did not get in early for a lounge you sat on the concrete.This hotel is close to restaraunts and shopping.Unfortunatly it is sooo run down.","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","3","Cheap hotel in a good location. Nothing truer than you get what you pay for in this instance. 
This is an older property that has had nothing done to it since it opened. The rooms are large and spacious, each has a balcony, there are 2 pools and the photos look great. 
But in reality the place needs some TLC. A coat of paint, repairs to loose floor tiles, improved air conditioning, a good deep clean, and a new wifi system just to start with. 
The wifi is woefully bad and needs an upgrade, and the linen is old and stained. 
On the upside the location is great, the staff friendly and helpful and the price is very good. 
I always ask myself the question, would we stay here again?  To be honest probably not. Nicer properties around for same ballpark price.","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","I would not even stay here if I got paid.
The wifi is non existent, and lets not forget you have no service so you can't even use your own data. The rooms are old with water leaking from the roof. Worst hotel I've stayed in the world. I know hostels with better netwotk access.
You should stay here if you don't need internet access.","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","Serious issues:
faulty/weak aircon (cannot cool the room)
gaping door hole was present in my room (BIG PRIVACY RISK! you can literally see inside the room from the outside and vice versa! WTF)
EMPLOYEES entering without my knowledge nor permission TWICE!
Telephone not working in the room
Very Spotty WiFi
Curtains were almost see-through wth
Coffee table was missing inside
Aircon was leaking
Room slippers were not provided but was actually supposed to be included
Faulty drawer
in-room hangers were only 2-3 pcs.
smelly, fake, unprofessional, and two-faced employees
--
Take your money elsewhere! This place is totally unsafe and inhospitable :'(","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","stayed for 20 nights, the rooms smelled like mould we checked the air conditioners all were full of mould so we cleaned them as best we could ourselves,our 2 sons were sharing a room and they got sick so I asked for them to be moved as the smell of mould was still there ,they moved our sons . The rooms are in desperate need of repair the doors to the balcony do not close properly and the mosquitoes were coming in the rooms so we had to go and buy fly spray,the pillows were mouldy,mould was in the wardrobes,feral cats were wondering in and pooped in the hallways numerous times,one ceiling in the pool side rooms collapsed this hotel was opened thru Covid so no excuse’s for the state it’s in now absolutely disgusting, I stayed at this hotel in 2019 with my family and it was amazing I was absolutely shocked at how it is now I will never stay there again ","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","2","I wouldn't call this a 3 star motel, the wait staff in the kitchen and the spa girls were gorgeous people.
They always had a smile on their face. 
However, the manager Carlos told a 12 year old what to write on her review. Apparently he has asked someone for my contact details to contact me regarding this review. Whether it’s to intimidate me or what I don’t know. I am making it very clear. This is my opinion and what I’ve witnessed over the 10 days. I didn’t have much interaction with Carlos as he just kept telling us to mention his name on trip advisor review. Which I did. Just not what he wanted me to say. 
Our room was covered in mosquitoes all the time, fly spray can only do a small task. Our room service plate was never removed.
The feral cats and squirrels would feast on them. I had no where else to put them but kept them in my room for days.
The security can only do so much with the drunken yobos, if they put up signs stating there is a curfew time then they can enforce it properly.
I wouldn't be back, and I know my family aren't keen on coming back either.
If you do go and want to tip or donate anything, make sure you take it to the staff room, they really appreciate that.
*edit*- I want to add the lovely man that sells bracelets near the pool area does an amazing job with creating them.","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","Rooms with “pool view “ are rooms with view to the stairs inside the house , windows where behind a wall , felt like in prison ! I checked out early because the whole house was dirty , the pool was full of ash and food , because many of the costumer got food and beer beside the pool , no rules , the manager Pak Bagus makes a terrible job ! I didn’t get my refund ( 5,9 Million rupies ) until now !","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","I booked a room with gardenview  and they liked to give me a room with balcony inside the house with view at the stairs , the hotel and the pool are dirty at all . The manager Pak Bagus is not able to lead the staff . Clients is allowed to eat , drink, smoke inside the pool , so the water can’t be really clean . Because of the dirt everywhere I checked out early. The manager Pak Bagus gave me the ok and told me to give a refund . Many mails later I didn’t get my money back ( almost 6000000 Rupiah) , maybe Pak Bagus needs a new bike ???","en"
"Jalan Lebak Bene, Legian 80361 Indonesia","Legian","Indonesia","80361",,"Jalan Lebak Bene",,"673608","-8.710136","Legian, Kuta District, Bali","115.17006","Champlung Mas Hotel","1300","3.8","158","84","202","343","514","https://www.tripadvisor.com/Hotel_Review-g608487-d673608-Reviews-Champlung_Mas_Hotel-Legian_Kuta_District_Bali.html","http://www.champlungmaslegian.com/","1","Worst aircon - bad smell and a very high humidity  in the rooms. We had to ask for another room at 2 AM. The part of the hotelwing with even numbers has a toproof leaking rainndown into the building. Water at the floor at level to just outside our room. Not at all pleasant. ","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","2","I initially booked Kampung Sari Gallery & Homestay via Booking and was told that it was fully booked. They relocated me into In Da Lodge. The room was extremely noisy between the people in front in the pool and whatever is happening in the back office/ back kitchen despite all doors and windows closed. 
Apart from that location is close to the center and wifi was working. ","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","1","Only stayed here for one night, but that was more then enough. The staff were all really rude, to the point where they woke up our entire room at 7:30am demanding money. The food... where do I start? The Mie Goreng was a packet of two minute noodles, the cheese on toast was bread with not enough cheese for a 3 year old. If they had a kitchen you could use even the poorest backpacker could whip up better food. Your rooms don’t have a lock on them and they don’t have air con. Honestly, don’t do this to yourself.","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","1","The staff have stolen 600,000 IDR from my wallet(was proved after looking at the security cameras), got it back from the manager of the place after convincing him that it will worn the hostel reputation but still the worst experience that I had in 8 months of traveling.
Staff Not friendly at all and the facilities in the hostel are the worst.
Location is great and very cheap but highly recommend to find a different place to stay in.","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","1","BED BUGS!!! DON’T GO! 
Without any research we booked two nights. After swimming in the pool, our blonds hair became green. 
In the evening a lot of people figured out that they had bed bugs in the bed. We also had them. The staff was unfriendly so we decided to check out. 
When i started to read older reviews, I saw a lot of messages about bedbugs. So they dont solve the problem and the bedbugs are still there.","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","3","The hostel in itself is pleasant with a pool and lots of vegetation. It's really cheap and conveniently located between central Ubud and the rice paddies. However, what you save by staying there may just end up being useful to clean and dry up all your clothes in order to get rid of bed bugs. My friend and I got bitten quite badly. It was our first time experiencing bed bugs and it added quite a lot of stress to our trip.","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","1","The hostel totally not friendly at all. I had my bag on the bed, lost $400 and about $20 of local  money. So i asked the reception if there is CCTV.  She just said"" no, why you do not take money with you."" No more words. So i said i am not blame you,  just ask there is CCTV would be helpful.  And she just look at me and do not care. It's very unpleasant conversation,  they donot care about guests here. and this place only the outside looks good. but the room and toilet very old, not clean. bed  not cos at all. Never stay again or Introduce to others.
这家体验非常差，我被偷了420美金，问前台有没有监控，她很冷淡的说没有，然后说怎么不把钱带在身上。我是问有没有监控可以查一下，又不是要怪你旅馆的责任，她就是冷漠的看着我，没有任何一句话。对于住客来说是非常非常冷漠，不友好的，很失望。他们的房间设备也很陈旧，充电器都老是掉，床睡着一个大坑，厕所很烂，简陋不干净，总之，不会再来，也不推荐","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","3","This hostel was great the pool was lovely and the rooms and showers were pretty basic which was okay for what I needed. I also made some great friends at this hostel, my only problem was the staff were so rude and unhelpful. I felt like anything I asked for was a problem and they also knew nothing about what to do around ubud and spent most of there time on there phones! Food was awful there to, no one likes a dry stale burger and cold chips. ","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","1","There were local men just waiting preying on young foreign girls all day at the bar and pool. Each time we walked past them they would try talk to us. 
I did not expect this from a private hostel it felt more like a bar on the street that lets anyone come in if they want even if they are not staying there.
Not a safe environment.","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","3","pros: nice view since the property overlooks green rice fields, comfy common rooms, and strategic location
cons: the bed creeks so much so when you move the entire bunk bed also moves, it's hard to get out of the bed because there's gap between the bed and the metal frame, no storage for toiletries in the shower so you gotta put everything on the floor, the wifi is unstable, and lack of switch plug means you gotta share the plugs with someone else.","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","1","Booked a whole dorm out for 6 people even though there were only 5 of us as me and my friends wanted a private room together. We got a car from Seminyak all the way to the hostel to be told sorry we've put you in a 9 person dorm with 3 others. 
When we refused the room They said tough there's nothing we can do. They told us they had known the situation a couple of days before but hadn't bothered to let us know. We had to waste time looking around ubud for somewhere else that would fit 5 adults and also pay for a taxi to take us and our luggage when we had already paid to be dropped off at this place. The staff didn't care or apologize. And I was left to apologize to the rest of the group after being left without suitable accommodation. 
This could have been avoided if they would have just emailed the night before and we could have arranged our taxi to take us to somewhere that would accommodate us properly.  
We booked through booking.com and avoided using this app for the rest of the holiday as we weren't sure if our bookings would be a definite after this experience.","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","3","This place is very cheap, and the accommodation reflects that. However, despite the fact that it is very basic sleeping arrangements, I would probably have rated this place as very good if it weren't for the main staff. They seem only interested in being pleasant when they're trying to book you onto a trek, trip or other excursion, which they will multiple times a day.  The rest of the time they come across as very rude. 
The pool area is very nice, with a view across a small paddy field and temple. The location of the hostel is also very good, walking distance from Ubuds main attractions. 
The rooms have more than just human visitors, so if you're not used to wildlife or are squeamish then I would give this place a miss. There are a lot of geckos in the rooms, one even left some droppings on my sheets. ","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","3","I love how green this hostel is... surrounded by lots of plants with nice common areas. 
Food is decent enough although not the best for vegetarians, only a couple of options 
Rooms:
- Noisy fans 
- Kinda damp/humid 
- Mattress was really soft to the point it was dipping in the middle all night making it quite uncomfortable 
- Temperamental showers - sometimes really hot and sometimes no pressure
- lockers not located near room 
My biggest pet hate is they have NO facility to fill up a water bottle. This seems insane! You HAVE to buy water each time. We have a global disposable plastic crisis and Bali is an island with a trash problem! Really sad to see. They also charge more than the local shop.  
   ","en"
"Kampung Sari, JL Raya, Ubud, Ubud 1234 Indonesia","Ubud","Indonesia","1234",,"Kampung Sari, JL Raya, Ubud","","1965417","-8.505572","Ubud, Gianyar Regency, Bali","115.2575","In Da Lodge","351","3.8","32","24","50","118","127","https://www.tripadvisor.com/Hotel_Review-g297701-d1965417-Reviews-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html","http://www.indalodge.com/","3","The room is basic with very soft mattres, the shower bathroom is not work properly, the room price is not include breakfast. They have a small swimming pool where you can swim or do sun bathing. It is located about 20 minutes walk from monkey forest.","en"
